Date,Unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
10/31/2011,KWh,70.68,70.8,74.4,70.68,69.96,73.8,72.96,71.04,70.92,70.68,70.56,69.36,70.8,70.2,69.12,69.72,70.56,68.4,71.76,68.04,69.6,69.36,72.84,74.04,85.56,84,85.08,82.92,89.4,91.68,86.52,97.56,102.48,102,99.48,101.28,104.28,108.12,105.24,96.72,97.8,98.16,98.76,99.6,97.92,98.16,98.4,101.76,100.32,99.96,98.28,101.16,100.08,98.52,98.04,93.12,92.64,94.92,94.32,94.44,92.16,92.4,92.88,90.72,93,88.8,82.44,79.92,77.16,76.68,77.16,78.96,80.4,78.24,78.12,76.2,74.4,76.32,76.32,75.12,74.64,75.48,76.08,75.12,73.44,73.68,70.56,69,73.68,68.52,67.92,71.16,68.52,70.2,73.2,69.12
11/1/2011,KWh,68.88,69.48,67.56,71.52,68.04,66.72,69.48,61.56,81,82.92,78.72,78,75.84,74.4,75.36,75.12,75.96,76.44,74.52,74.16,75.6,74.04,76.44,82.08,83.16,94.44,87.6,87.24,93.6,94.68,95.52,100.8,109.08,98.16,97.32,98.88,97.2,97.8,102.72,99,98.76,102,101.64,101.28,99.36,99.72,102.6,101.52,102.36,104.64,101.76,103.32,103.8,101.4,102.12,97.08,95.04,98.04,96.84,96.6,95.4,93.96,94.8,93.96,93.24,93.24,88.68,84.48,82.2,81.72,84.36,83.64,84.72,84.48,82.08,81.96,79.44,77.4,79.32,79.2,77.52,80.76,78.6,75.24,76.92,75.6,72.6,76.68,75,72,70.92,72.6,69.96,69.96,70.2,68.76
11/2/2011,KWh,69.36,69.84,67.32,68.4,70.68,68.52,68.04,70.08,69.84,69.72,70.32,68.52,68.4,70.8,69.6,69.48,74.04,69.84,70.2,71.16,68.4,71.04,72,74.52,81,85.92,85.68,83.28,88.92,86.64,93.96,97.56,99.6,102,102.96,101.04,101.64,103.8,104.52,100.92,104.28,104.04,105.24,104.16,103.2,104.4,107.64,108.6,106.92,108.12,107.88,105.84,110.04,108.36,105.84,102.36,100.56,97.8,99,98.52,96.6,97.2,95.4,95.28,97.56,93.12,90,84.96,82.32,82.92,86.52,88.56,85.68,83.16,82.92,83.16,79.92,81.24,77.88,81.36,77.64,79.92,81.24,81,82.32,76.92,78.72,76.8,75.24,78.12,75.72,75.72,78.12,76.92,76.44,77.4
11/3/2011,KWh,77.88,75.84,74.16,75.96,76.32,74.88,75.96,78.36,76.8,77.16,77.16,77.4,76.32,73.8,76.44,75.24,74.28,74.52,75.96,76.44,74.16,73.8,76.68,79.44,84.24,90.72,88.92,88.08,91.68,92.76,94.44,101.04,104.64,104.88,106.2,105.48,106.44,110.52,107.52,109.44,114.12,109.08,108,108.36,95.52,112.32,134.28,120.6,120.6,121.08,123.84,123.48,119.28,120.36,120.24,115.2,115.08,112.2,111.96,112.2,110.28,107.64,105.72,108.12,105.36,99.12,94.8,92.76,94.92,91.2,91.44,92.64,93.72,90.72,89.52,89.76,89.64,86.76,86.88,89.04,85.92,84.36,86.64,84.96,84.96,80.16,81.84,81.84,81.84,80.16,79.2,78.36,80.64,78.96,78.12,75.72
11/4/2011,KWh,77.52,74.16,76.2,75.96,72.84,77.04,74.64,72.48,78.48,75.84,72.84,76.32,73.44,71.64,75.84,55.92,75.6,82.68,75.48,74.4,77.04,80.04,79.8,83.04,89.76,94.08,90.72,95.16,96,96,96.72,95.28,97.92,100.2,97.56,99.84,97.68,102.84,103.56,99.84,99.6,101.64,99.12,99.72,102.84,98.16,99.36,100.32,95.64,99.24,101.28,98.04,100.44,99.72,97.56,96,92.64,92.4,90.96,87.84,84.48,78.96,75.72,75.48,72.48,71.04,72.6,72.36,74.4,75.36,75.48,78.48,76.56,77.04,75.36,74.52,74.52,73.92,74.52,73.8,72.84,74.76,69.84,72,72,68.88,71.16,58.92,73.68,65.52,71.16,82.8,72.12,67.92,67.92,70.56
11/5/2011,KWh,70.8,72.84,70.44,65.52,66.72,71.04,67.8,66.6,69.48,70.68,67.32,67.08,67.56,70.92,63.48,70.56,68.28,65.16,68.64,68.28,66.72,71.28,70.92,62.52,67.56,65.52,62.52,65.04,68.04,66.84,65.52,65.16,67.2,68.16,68.28,69.36,68.28,70.8,68.16,68.16,72.36,73.44,76.2,70.44,72.72,74.16,65.76,56.04,71.28,53.64,71.64,67.92,56.64,70.44,57.36,67.08,69.36,53.16,70.08,68.52,56.28,68.4,60.6,62.76,69.48,69.24,53.28,70.8,66.6,59.04,65.88,68.52,61.92,65.64,67.08,60.84,63.84,67.68,57.6,68.16,63.24,67.56,62.52,64.92,80.4,69.96,68.88,69.72,68.4,69.84,73.08,72.12,68.4,68.04,69.36,67.68
11/6/2011,KWh,68.64,72.6,69.12,68.04,68.76,67.44,74.4,67.44,64.8,68.52,66.84,65.76,68.64,66.24,66.72,67.92,67.2,66.12,67.44,67.2,66.84,66.84,66.72,68.04,65.76,66.72,64.44,64.44,68.04,66.12,65.64,70.92,71.52,63.72,69,70.92,73.92,73.68,69.72,72.72,69.96,69.72,71.64,70.44,70.44,70.32,69.48,71.52,71.4,69.12,72.12,70.56,70.32,70.32,71.04,69.24,70.92,71.88,72.12,72.24,72,70.56,70.92,72.12,69.72,70.68,70.08,70.2,70.56,68.76,69.24,70.2,68.76,69.96,72,69.72,69.36,69.12,68.28,68.4,72.24,69.48,69.96,70.08,68.52,72.24,71.64,69.12,71.16,69.96,68.88,70.44,69.84,70.92,69.12,68.52
11/7/2011,KWh,69.84,69.36,68.4,69.36,68.88,69.12,70.56,72.84,71.88,71.76,69,69.48,72.36,67.92,69.48,70.92,67.44,70.32,71.4,68.52,71.28,73.56,70.8,76.44,82.8,84.12,81.72,80.16,82.8,87.24,90.6,94.68,99.84,101.16,101.64,101.04,99.96,103.08,105.36,102.96,105.24,105.84,105,105.48,101.88,103.32,103.92,102.36,104.4,103.92,102,103.8,103.44,97.44,98.76,93.48,93.6,96.24,93.12,92.64,95.28,91.56,93,93.12,90,90.96,86.16,83.16,82.32,81,84.24,83.76,83.64,81.6,79.32,78.24,79.2,78,73.56,81,77.76,73.32,76.56,74.04,75,78.84,75.36,74.88,77.16,77.64,76.92,78,73.92,74.16,76.68,75.24
11/8/2011,KWh,72.48,73.08,71.88,72.72,73.44,71.64,72,72.96,72.36,74.64,74.64,73.08,71.88,73.08,75.12,71.28,73.68,71.16,72.48,74.76,72,72.84,74.64,77.64,83.52,86.88,80.16,85.08,86.04,85.08,93.72,95.16,97.56,102.84,101.52,99.6,103.2,105.48,108,106.8,107.04,108.36,104.52,104.76,105,103.32,103.8,105.72,101.88,105.24,105,102.6,104.88,104.04,99.24,97.44,97.56,97.08,96.12,97.2,95.28,95.28,96.84,94.8,95.04,94.2,86.76,83.4,83.76,81.6,83.64,83.64,83.64,83.4,81.84,82.68,80.88,79.68,78.24,81.12,79.44,76.8,77.16,76.8,73.44,73.8,74.04,72.48,71.28,72.84,71.88,70.56,74.88,72.84,70.44,72.96
11/9/2011,KWh,72,70.56,72.6,71.88,69.96,71.04,71.64,69.72,70.92,73.68,72.48,70.44,70.68,72.12,70.8,69.84,75,71.04,69,67.56,83.04,87.84,82.56,79.68,84.72,99.84,101.76,92.16,100.2,99.96,101.28,110.88,99.84,100.32,100.32,100.68,100.2,102.24,104.76,99.6,100.92,104.16,99.84,100.08,102.24,100.08,101.52,103.32,103.8,102.72,101.88,103.44,102.24,99.72,98.04,96,93.96,96.96,96.96,96,94.56,96.36,94.08,92.28,94.92,90.96,84.96,82.32,82.44,81.36,84.48,84.6,81.12,81.6,78.12,78,78.84,75.72,74.88,75.96,75,73.2,74.76,73.2,70.44,71.88,73.56,70.68,83.4,90,78.48,79.68,81.24,76.56,75.96,78.84
11/10/2011,KWh,79.92,74.04,75.72,77.4,74.16,78.84,76.44,74.64,78,77.52,76.68,76.8,78.6,74.64,76.08,77.52,74.88,77.52,74.16,78.24,81.12,80.64,82.44,86.28,88.2,95.64,93.24,90,95.16,96.24,95.88,99.72,105.72,104.64,107.28,111.72,115.8,115.08,102.6,101.52,100.56,98.88,99,100.56,98.52,98.64,99.12,98.28,96.36,99.84,98.64,97.08,100.44,95.52,94.08,92.28,93.36,91.8,93.48,92.76,89.88,90,93.12,92.88,89.64,89.52,86.52,78.96,78.12,78.36,78.96,78.12,79.92,76.44,76.44,75.96,72.96,75.6,72.72,74.64,74.64,73.44,73.44,68.76,69.72,69.12,67.68,66,75.84,82.08,79.8,74.04,75.12,78.72,77.16,76.8
11/11/2011,KWh,75.36,73.56,75.12,74.28,73.92,75.6,76.32,79.44,75.6,75.48,79.2,75.96,75.6,73.56,74.52,75,74.88,80.16,78.12,79.32,74.4,73.68,76.44,78.24,81.48,89.76,91.92,88.2,94.92,94.44,95.52,101.16,102.48,103.92,105.96,112.2,108.24,108.48,114.84,112.2,113.04,116.04,113.28,98.16,96.24,100.2,97.56,97.92,97.08,97.8,97.32,98.4,96.84,94.56,94.08,91.08,88.68,87.96,88.56,84.84,79.68,73.44,75.72,71.76,69.12,71.88,70.56,70.56,73.2,73.8,75.72,77.52,76.68,74.28,71.52,71.04,69.48,69.6,70.44,64.32,76.2,86.4,75.12,70.8,77.04,75.6,75.36,79.2,78.6,76.32,73.68,72.96,73.92,73.68,77.28,75.48
11/12/2011,KWh,67.44,72.24,73.8,68.76,71.4,68.88,68.76,71.64,74.88,67.44,68.16,68.28,73.92,64.08,73.32,70.8,67.2,70.68,70.44,72.48,72.12,68.52,68.16,70.44,66.72,67.56,73.08,62.4,66.24,69.84,69.6,66.48,69.36,71.16,69.72,69.24,73.8,72.96,67.2,72.48,73.92,76.44,67.44,66.6,66.96,68.28,67.2,66.6,66.84,65.52,65.4,65.04,64.2,68.04,66.12,66.48,67.68,64.44,65.76,67.44,62.88,66.6,67.44,65.4,68.4,64.44,65.16,67.8,65.28,66.36,67.68,65.52,72.12,67.32,65.4,67.44,63.84,65.04,66.6,66,72,67.68,64.92,67.08,63.96,65.52,65.16,65.64,84.84,74.88,67.68,70.92,73.8,72.96,75,73.08
11/13/2011,KWh,71.4,75,75.24,74.76,67.2,75,72.36,72.24,65.16,73.68,70.68,69.24,73.56,69.24,73.08,74.64,68.16,71.16,73.92,67.32,70.2,74.04,66.12,69.72,74.52,73.44,74.76,69.12,69.24,73.8,73.44,72.84,68.64,74.52,75.24,68.04,76.92,75.6,74.04,71.88,66.36,66.36,66.12,67.44,64.8,66.12,66.12,64.68,68.4,68.4,68.4,68.4,65.52,66,54.6,0,0,0,0,0,0,0,0,0,0,0,0,11.4,73.44,66.24,65.52,65.28,63.36,63.12,63.84,64.68,63.48,63.24,64.32,64.44,67.68,65.28,63,63.96,62.4,62.16,63.36,63.72,63,62.52,62.76,63.72,62.16,63.24,63.36,62.76
11/14/2011,KWh,62.4,62.88,57.84,78,76.8,70.8,70.56,75,77.52,73.92,71.16,72.84,70.68,71.64,71.52,71.04,74.64,69,71.16,72.24,71.16,71.16,72.84,76.44,79.68,85.56,88.92,84.96,89.28,90,93.84,99.48,108.36,103.56,107.64,110.52,108.96,108.6,108.84,111.72,112.8,110.28,104.52,112.44,106.08,99.96,99.12,99.12,100.56,99.6,99.12,101.4,97.92,97.2,96.12,93.12,93.36,93.12,94.2,95.4,95.04,93,92.52,92.16,92.64,90.96,85.92,79.8,82.56,81,83.76,85.08,83.4,83.88,83.76,81.72,81.24,78.12,76.44,81.36,75.72,74.88,73.68,72.24,75.36,73.44,72.48,76.32,74.16,72.6,73.32,73.08,71.04,72.48,73.08,71.76
11/15/2011,KWh,72.96,72.12,72.36,71.52,71.4,73.44,71.04,72.12,72.36,71.76,71.04,72.36,72.12,73.68,72.72,72.84,72.84,71.04,71.16,72,70.2,69.48,70.56,77.04,79.44,82.08,83.28,85.44,88.56,90.96,90.48,95.04,101.76,103.68,102.36,103.44,101.88,104.16,105.48,101.4,104.28,101.88,97.8,99.6,97.2,99.6,99.72,98.88,98.76,101.52,100.92,98.76,100.56,101.04,96.6,91.68,89.4,87.6,89.64,87.12,88.08,87.96,86.52,88.92,85.2,85.08,80.4,76.92,77.16,76.56,77.64,75.36,76.08,76.44,75.48,78.72,78.12,75.24,74.04,73.44,73.32,73.08,69.72,71.76,68.76,65.28,67.2,65.16,66.24,67.68,64.32,66.6,66,64.08,64.44,63.48
11/16/2011,KWh,63.48,64.32,62.4,60.72,84.24,83.04,76.2,73.32,71.88,73.08,72.6,71.04,71.88,71.04,70.8,72.36,73.08,71.76,69.72,70.68,73.2,70.92,72,77.76,81,82.08,84,86.28,91.2,91.32,94.32,97.8,101.4,104.04,104.76,104.64,103.8,99.6,97.92,96,97.08,96.24,98.04,95.16,95.16,94.92,92.28,96.6,93.6,95.16,96.72,93.72,96.12,93.48,93.12,87.6,89.64,87.6,89.28,89.52,87.72,89.88,87.72,86.64,87.36,86.28,80.64,74.76,79.44,76.32,78.36,76.32,76.56,75.36,74.64,74.52,75.36,74.76,72.6,70.32,66.72,69,67.08,66.96,67.2,65.64,64.92,70.2,67.56,62.88,66.6,63.36,64.32,63.84,62.4,63
11/17/2011,KWh,61.44,80.04,78.84,72.84,71.16,71.76,74.64,72,74.16,77.28,71.64,72.72,74.52,69.24,75.48,71.16,74.64,73.68,71.64,76.92,72.72,71.16,73.08,77.64,85.68,91.56,88.2,87.6,90.6,90.96,95.88,97.68,100.44,107.4,107.4,93.72,94.08,94.56,97.92,97.44,99.48,98.4,99.72,97.8,99,97.92,98.64,98.64,99.12,100.68,102.12,101.88,100.32,99.96,95.76,90.96,94.08,91.08,92.64,92.88,90.36,90.36,90.96,91.68,90,92.04,84.72,80.28,83.16,82.2,84,87.24,83.64,84,82.32,80.28,78.96,78.6,78.36,79.8,78,80.88,79.8,76.68,75.84,74.88,74.16,76.8,75.12,76.2,76.32,75.84,73.8,73.56,73.56,74.88
11/18/2011,KWh,73.44,72.12,75.36,72.48,73.2,74.4,72.24,73.56,76.68,73.2,75.84,72.84,73.56,74.16,73.68,73.56,69.72,88.44,89.88,83.28,83.16,81.84,82.44,89.16,97.32,101.4,98.76,94.68,100.08,102.72,108.6,106.08,102.48,100.8,101.76,99.48,101.52,101.76,99.96,101.04,102.48,102,104.04,102.12,101.28,103.56,102.96,103.8,102.12,102,102.24,104.04,102.24,101.16,99.24,93.48,93.84,93.12,91.68,92.04,85.32,80.64,78.72,77.76,77.4,78.12,77.64,80.16,81,80.4,81.72,83.64,82.32,81.12,81.48,81.84,80.16,76.8,75.24,77.04,77.88,77.16,74.16,72.36,73.8,67.68,76.08,69.12,78,89.4,81.36,78.48,78.84,80.4,80.4,81.24
11/19/2011,KWh,80.04,77.76,79.92,78.36,78.48,75.24,72.48,78.36,78.6,77.52,80.76,72.6,77.76,81.12,76.2,71.52,76.32,79.2,72.6,73.8,80.52,75,73.56,75.48,73.44,74.88,78.12,72.84,72.6,75.48,70.56,61.68,62.16,67.44,83.76,85.44,78.72,78,77.28,77.16,69.48,68.52,87.36,90.84,77.28,75.84,73.68,74.4,70.8,61.2,72.12,71.16,70.8,73.08,69.48,71.28,73.2,70.08,75.12,71.16,71.4,71.04,71.64,71.76,75.48,71.4,75,73.08,71.16,73.32,72.36,74.4,71.88,69.96,71.16,71.28,70.92,71.52,70.68,74.88,74.76,67.08,89.04,80.64,76.44,78.96,83.04,84,82.2,79.56,77.28,82.8,80.28,76.8,79.08,80.4
11/20/2011,KWh,78.24,79.8,75.96,80.76,75.96,78.36,78.84,75.36,81.84,79.2,77.64,79.2,80.16,79.32,82.92,82.8,81.12,81.72,79.8,79.56,79.08,78,80.76,76.2,77.64,77.28,77.52,79.92,76.68,79.32,77.4,78.84,77.64,81.48,82.08,86.88,84.48,81.12,84.72,81.96,85.56,84.48,82.92,84.12,83.76,81.6,84.36,85.32,85.32,86.16,84.36,84.96,81.96,84.24,84.24,81,83.16,84.72,83.4,85.44,84.96,82.92,82.32,85.08,82.68,78.72,79.32,78.84,81.24,79.56,76.92,82.56,78.96,80.88,78.96,79.68,80.76,79.68,77.88,79.8,84.96,78.84,82.32,80.76,81.96,79.68,79.44,79.56,80.16,79.92,79.8,78,76.2,80.52,80.04,78.48
11/21/2011,KWh,79.08,77.16,80.4,80.16,81.24,81.72,81.84,81.12,79.2,83.28,79.92,79.44,78,77.64,78.96,77.16,75.36,80.4,76.8,76.32,76.68,78.84,79.08,83.52,89.16,96.6,86.04,92.4,92.88,97.08,100.92,102.72,105.12,110.28,106.08,107.28,111,110.4,112.92,110.4,112.44,112.8,113.64,111,112.68,113.52,113.88,113.88,111.48,119.76,114.96,115.56,120.6,113.16,109.68,112.44,101.4,102.48,107.16,101.04,102,104.28,101.76,101.88,103.56,100.2,95.16,89.76,92.28,89.88,90,90.96,92.52,91.32,88.56,87.36,83.64,84.84,87.12,86.28,84.84,81.12,86.88,80.28,81.72,80.16,80.04,82.92,78.84,76.56,77.76,78.84,80.4,75.24,80.4,78.6
11/22/2011,KWh,76.56,77.88,78.96,75.24,80.28,76.8,77.4,76.8,78.96,77.64,78.12,74.4,75.24,77.16,76.8,74.88,79.44,78.48,76.44,74.28,76.8,78,74.64,81.6,91.08,94.44,87.96,92.76,92.88,94.44,99.96,100.8,104.52,107.28,109.08,110.04,106.56,107.4,114,111.84,113.4,113.64,112.8,112.68,112.2,113.04,116.88,111.6,116.28,111.6,115.08,113.64,109.8,113.16,108.72,105.6,106.32,105.48,108.24,104.76,101.76,104.52,103.2,103.2,102.36,100.68,97.44,91.68,90.84,88.44,91.8,90,91.32,93.96,89.28,89.4,86.88,85.2,87.6,86.16,85.92,85.56,84.24,84,82.2,83.4,82.08,78,79.08,78.36,81,81.12,78.36,79.32,79.56,77.88
11/23/2011,KWh,76.8,79.2,78.84,76.68,78.12,75.48,74.28,77.04,78.36,76.68,74.76,77.76,75.6,75.12,74.76,73.56,77.76,75.36,76.56,73.56,76.2,75.48,76.8,78.84,88.56,87,93.72,91.32,93.96,93.48,96.72,100.68,108.6,105,107.64,108.84,109.44,110.88,110.76,109.68,112.92,111.6,109.08,113.28,108.84,112.2,111.6,111,112.8,111.36,114.72,112.92,109.56,112.92,111.6,109.8,102.72,104.88,105,100.32,102.24,101.4,100.8,100.56,101.88,101.88,95.04,91.68,93.12,90.48,91.8,88.68,89.52,90.96,90.12,87.6,87.72,85.2,88.92,87.48,85.08,87.6,85.56,82.68,81.96,81,79.56,81.12,84.48,79.68,79.92,78.48,75.96,81,75.6,78.12
11/24/2011,KWh,79.68,78.48,79.8,76.32,77.64,78,78.36,75.24,78.12,79.56,77.28,78.72,78.72,78.36,78.84,76.92,77.76,75.48,75.84,76.44,75.96,77.16,79.2,84.96,89.16,90,88.32,89.28,92.76,95.52,97.32,102.72,107.04,110.76,110.88,112.08,111.6,116.64,115.32,112.8,116.4,120.12,105.12,103.8,102.36,105.48,104.52,104.04,103.8,103.8,103.56,102.12,106.08,103.08,101.04,97.92,97.92,98.16,95.88,95.88,95.28,96.12,96.12,97.08,96.84,93.96,90,84.84,84.12,84.72,84.6,81.96,81.84,81.24,80.04,79.68,78.96,76.8,75.72,78.24,74.52,72.96,75.96,72.84,72.6,72.96,70.32,68.64,89.28,80.64,74.28,77.76,75.24,73.32,81.24,75
11/25/2011,KWh,78.6,75.6,76.92,79.92,78,78.36,79.08,78.12,76.56,78.24,73.68,72.96,79.2,69.84,75.72,73.2,75.24,74.16,72.96,73.2,74.16,70.08,64.08,69.96,77.16,79.32,77.64,74.16,84.6,81.36,81.24,100.92,105.96,104.16,104.88,102.96,106.2,106.56,112.2,111.72,110.88,112.08,113.16,109.68,110.52,112.8,113.04,118.2,114,115.56,118.08,112.8,99.96,98.16,94.56,90.96,89.76,88.2,89.52,86.4,84.12,81.84,78.72,78.12,78.96,77.16,76.68,77.76,77.04,79.8,80.64,80.88,81.24,77.28,78.24,78.12,80.4,76.56,90.48,90.6,84.36,77.64,81,81.96,81,80.76,79.92,79.92,82.2,77.64,75.6,79.8,75.24,74.88,76.92,79.08
11/26/2011,KWh,80.4,75.96,75.24,77.52,77.88,74.28,75.84,74.76,72.84,75.24,74.52,71.76,72.84,76.8,75.48,69.96,74.76,75.36,74.76,71.64,73.32,76.56,72.12,72.96,72.36,72.48,72.84,69.6,73.68,69.12,74.28,69.48,73.92,71.88,76.32,74.76,75.6,77.76,74.64,76.44,78.36,75.48,78.84,77.04,78.12,78.12,76.08,71.16,73.44,72.24,73.08,72.48,71.76,72.12,69.48,69.96,70.32,70.44,70.68,71.52,71.04,71.52,72.24,71.76,73.68,73.44,71.76,73.32,70.56,71.16,70.56,70.32,72,70.56,71.04,71.16,69.12,69.72,72.48,76.8,76.08,72.48,70.92,72.48,67.56,90.36,79.56,78.84,80.52,77.4,76.2,78.12,79.8,76.2,79.08,76.68
11/27/2011,KWh,78,80.88,77.28,75.48,74.88,76.32,75.48,75.6,75.84,76.44,74.04,75.6,75.36,75.12,75.36,76.56,76.8,75.36,73.44,74.88,79.2,71.04,77.04,71.04,77.88,72,75.96,73.44,73.68,75.12,74.28,73.32,78,76.2,75.48,74.52,78.96,76.32,71.88,71.88,72.6,72.72,71.52,75.24,72.96,75.12,75.24,73.44,74.16,74.64,72.96,74.4,74.16,74.4,76.2,77.28,74.64,77.88,76.56,73.8,75,76.92,75.36,73.32,74.52,71.64,71.52,74.52,71.4,72.48,73.08,72.36,73.8,75.96,73.56,73.44,75.24,75.96,77.04,78.24,77.76,75.84,77.04,73.92,75.24,73.32,74.04,74.64,72.48,72.6,72.48,72.84,73.56,73.44,73.32,70.8
11/28/2011,KWh,87.72,88.92,81.36,77.64,81,80.64,80.52,84,82.68,79.56,81.96,81,80.4,81.36,81,82.92,79.56,82.44,78.84,77.28,80.28,78.48,77.4,84.12,88.92,93.24,95.88,93.12,96.24,99,99.24,103.92,108,110.52,116.88,105.12,101.16,104.88,103.56,102.24,104.16,104.76,106.44,104.76,104.16,108.24,104.76,106.2,106.92,107.76,109.56,107.28,107.04,103.92,102.24,97.68,98.16,98.28,97.44,96.48,96,92.28,92.52,92.52,90.6,89.28,86.16,81.48,82.2,81.96,82.32,82.56,82.68,80.4,82.32,83.52,81,80.76,81.12,82.44,81.6,78.48,78.24,79.44,76.68,75.24,75.96,73.92,76.8,76.08,75.36,74.4,73.44,74.04,74.52,73.8
11/29/2011,KWh,73.56,73.08,73.56,73.2,74.28,72.12,73.32,78,91.8,87.96,79.68,81.12,84.48,85.2,81.48,81,82.08,81.36,80.28,84.12,83.76,83.64,79.2,92.52,95.4,101.76,102.36,97.08,100.92,99.12,108,116.28,110.04,114.36,108.84,105.36,110.4,112.08,111,110.64,110.88,111.84,111,112.32,110.4,112.44,113.16,113.52,112.8,111.48,116.4,117.12,115.32,113.64,113.16,106.92,104.28,102.84,103.44,101.16,101.88,100.2,101.4,100.56,102.72,97.68,93.6,90.24,87.84,88.68,90.48,91.92,90.48,89.52,87.6,87.24,87.72,88.44,85.44,86.28,86.4,83.88,84.84,84.36,81.84,82.56,81.48,81.12,81.48,79.92,79.68,80.52,79.08,79.2,81.72,80.16
11/30/2011,KWh,79.56,79.08,76.68,79.08,78.84,76.92,76.8,75.72,78,81.72,79.2,78.12,75.36,77.52,76.92,76.08,76.2,75.96,74.16,75.84,74.88,78.72,72.96,98.88,108.96,104.16,102.6,96.36,100.56,95.88,107.52,109.68,109.32,110.16,104.76,108.6,110.04,110.16,112.44,114.12,112.56,113.64,110.04,109.92,110.52,112.56,112.44,113.76,114.36,112.32,114.84,113.4,114.96,114.48,109.56,107.28,105.84,103.44,102.84,101.88,101.64,100.68,100.44,101.76,100.44,97.2,94.44,89.16,90.36,90.6,92.28,93.24,92.16,90.48,87.36,86.52,87,84.96,84.96,85.68,88.92,83.52,82.32,81.24,80.88,81.72,81.72,81.24,83.28,82.08,84.12,80.4,81.24,80.28,79.8,79.44
12/1/2011,KWh,80.4,78.36,79.44,79.08,78.72,78.84,79.44,77.52,81.24,79.44,79.68,78.36,79.56,79.44,79.56,78.84,80.28,80.28,77.88,79.08,77.52,77.88,78.6,81.36,89.76,94.44,88.08,90.48,89.52,91.08,99.72,101.52,106.32,108.84,108.72,105.36,106.08,108.48,109.8,108,110.64,113.4,110.52,112.32,112.44,114.72,114.24,117.48,116.28,114.36,115.68,114.6,114.96,111.72,109.92,102.96,102.12,104.16,102.24,102.72,102.96,101.88,101.16,99.48,101.64,99.12,93.6,90.48,90.72,90.36,91.44,89.88,91.32,90.12,88.8,88.32,85.8,86.16,84.96,83.28,85.56,86.04,83.88,84.6,85.92,82.08,80.76,80.28,78.96,81.36,83.88,81.6,79.56,82.2,80.04,79.68
12/2/2011,KWh,79.56,78.72,77.52,78.96,78.48,78.6,79.44,76.44,79.56,79.32,78.24,76.08,78.84,76.32,79.56,78.36,79.32,81.12,77.28,78,77.64,77.04,78.84,85.08,90.48,92.88,90.24,87.96,90.48,95.28,95.28,97.8,103.68,104.4,105.96,104.52,104.64,104.76,108.12,106.2,107.64,109.32,105.6,104.88,103.32,101.4,100.2,99.96,93.6,89.4,86.76,83.4,83.88,85.2,85.8,84.72,82.68,83.16,83.88,84.24,85.56,84.6,86.16,85.32,86.52,87.72,84.96,84.24,87.36,88.56,88.8,90.72,91.92,89.76,87.96,88.44,86.4,85.56,84.36,85.2,82.68,83.04,85.68,82.32,83.16,83.64,82.32,82.32,84.96,82.56,82.8,81.96,82.8,81.12,81.36,82.92
12/3/2011,KWh,83.16,81.72,80.52,80.88,80.52,80.16,82.2,65.64,75.12,87.84,82.2,81.84,82.32,81.12,81.12,82.68,81.72,82.68,81.84,80.4,80.88,80.88,81.48,80.52,78.12,78.48,76.44,75.48,76.32,75.36,74.4,75.72,76.08,73.68,77.52,76.92,80.28,83.28,81,79.8,76.68,78.12,75.72,77.28,77.64,75.24,75.84,78.96,76.68,75.84,75.96,74.64,75,78.12,74.64,74.16,76.68,75.72,73.8,73.44,74.52,72.84,75.84,75.36,73.2,72.96,72.72,73.08,72.72,74.88,72.48,74.04,74.4,72.6,73.2,71.04,71.04,66.36,68.28,73.68,70.08,67.32,74.4,64.32,67.32,70.56,64.8,71.52,61.08,85.44,93.24,81.96,73.92,76.68,76.2,76.32
12/4/2011,KWh,74.16,78.24,74.28,75.72,75,76.32,73.08,73.56,75.12,74.52,72.6,71.64,74.76,72.36,72.6,73.32,78.24,71.88,73.8,73.32,70.92,71.88,72.84,71.04,71.88,72,66.72,71.64,73.08,69.6,67.92,71.88,72.48,67.44,69.12,71.28,74.28,73.8,72.48,77.88,70.92,71.76,73.44,71.52,72.72,71.76,70.92,73.68,76.08,73.68,70.32,78.48,72.48,72.6,73.68,76.56,77.4,70.2,77.76,75.96,69.24,74.76,66.72,60.36,65.16,61.44,63.48,68.04,60.48,63.36,67.92,60.24,62.52,67.92,63.24,74.52,75.48,72.84,71.64,71.04,72.6,69.84,71.88,69.36,69.48,73.8,71.28,71.16,71.28,71.88,68.04,72,69.72,69.24,71.16,67.08
